vpdmfId	viewType	locked	vpdmfLabel	vpdmfUri	namespace	thumbnail	indexTuple
20226	.Journal.%	\N	Herpetozoa.	\N	\N	\N	Herpetozoa.
20227	.Journal.%	\N	J Plast Reconstr Aesthet Surg.	\N	\N	\N	J Plast Reconstr Aesthet Surg.
20228	.Journal.%	\N	J Stroke Cerebrovasc Dis.	\N	\N	\N	J Stroke Cerebrovasc Dis.
20229	.Journal.%	\N	J Soc Inf Disp.	\N	\N	\N	J Soc Inf Disp.
20230	.Journal.%	\N	Algorithms Mol Biol.	\N	\N	\N	Algorithms Mol Biol.
20231	.Journal.%	\N	Chin Med.	\N	\N	\N	Chin Med.
20232	.Journal.%	\N	Radiat Oncol.	\N	\N	\N	Radiat Oncol.
20233	.Journal.%	\N	J Orthop Surg Res.	\N	\N	\N	J Orthop Surg Res.
20234	.Journal.%	\N	J Cardiothorac Surg.	\N	\N	\N	J Cardiothorac Surg.
20235	.Journal.%	\N	J Brachial Plex Peripher Nerve Inj.	\N	\N	\N	J Brachial Plex Peripher Nerve Inj.
20236	.Journal.%	\N	Zhongguo weishengtaixue zazhi.	\N	\N	\N	Zhongguo weishengtaixue zazhi.
20237	.Journal.%	\N	S D Med.	\N	\N	\N	S D Med.
20238	.Journal.%	\N	Korean J. Malacol..	\N	\N	\N	Korean J. Malacol..
20239	.Journal.%	\N	Weed Biol. Manag..	\N	\N	\N	Weed Biol. Manag..
20240	.Journal.%	\N	Clin Genitourin Cancer.	\N	\N	\N	Clin Genitourin Cancer.
20241	.Journal.%	\N	Clin. Vaccine Immunol..	\N	\N	\N	Clin. Vaccine Immunol..
20242	.Journal.%	\N	Anticancer Agents Med Chem.	\N	\N	\N	Anticancer Agents Med Chem.
20243	.Journal.%	\N	Chin. J. Chem. Eng..	\N	\N	\N	Chin. J. Chem. Eng..
20244	.Journal.%	\N	Havemeyer Found. Monogr. Ser..	\N	\N	\N	Havemeyer Found. Monogr. Ser..
20245	.Journal.%	\N	Nucl Recept Signal.	\N	\N	\N	Nucl Recept Signal.
20246	.Journal.%	\N	Pharmacologyonline.	\N	\N	\N	Pharmacologyonline.
20247	.Journal.%	\N	Volucella.	\N	\N	\N	Volucella.
20248	.Journal.%	\N	Proc. Indiana Acad. Sci..	\N	\N	\N	Proc. Indiana Acad. Sci..
20249	.Journal.%	\N	Braz. J. Microbiol..	\N	\N	\N	Braz. J. Microbiol..
20250	.Journal.%	\N	Pac. Sci..	\N	\N	\N	Pac. Sci..
20251	.Journal.%	\N	Hosp Pract (Minneap).	\N	\N	\N	Hosp Pract (Minneap).
20252	.Journal.%	\N	Suom Tiedeakat Toim A5 Medica Anthropol.	\N	\N	\N	Suom Tiedeakat Toim A5 Medica Anthropol.
20253	.Journal.%	\N	Pak. J. Biol. Sci..	\N	\N	\N	Pak. J. Biol. Sci..
20254	.Journal.%	\N	Proc. Pak. Congr. Zool..	\N	\N	\N	Proc. Pak. Congr. Zool..
20255	.Journal.%	\N	Guoshu xuebao.	\N	\N	\N	Guoshu xuebao.
20256	.Journal.%	\N	Insect Sci..	\N	\N	\N	Insect Sci..
20257	.Journal.%	\N	Koleopterol. Rundsch..	\N	\N	\N	Koleopterol. Rundsch..
20258	.Journal.%	\N	Silva Lusit..	\N	\N	\N	Silva Lusit..
20259	.Journal.%	\N	Ann Surg Innov Res.	\N	\N	\N	Ann Surg Innov Res.
20260	.Journal.%	\N	Mol Neurodegener.	\N	\N	\N	Mol Neurodegener.
20261	.Journal.%	\N	Orphanet J Rare Dis.	\N	\N	\N	Orphanet J Rare Dis.
20262	.Journal.%	\N	World J Emerg Surg.	\N	\N	\N	World J Emerg Surg.
20263	.Journal.%	\N	Complexity.	\N	\N	\N	Complexity.
20264	.Journal.%	\N	Anim Biol Leiden Neth.	\N	\N	\N	Anim Biol Leiden Neth.
20265	.Journal.%	\N	Mech Chem Biosyst.	\N	\N	\N	Mech Chem Biosyst.
20266	.Journal.%	\N	Can Pharm J.	\N	\N	\N	Can Pharm J.
20267	.Journal.%	\N	J Am Board Fam Med.	\N	\N	\N	J Am Board Fam Med.
20268	.Journal.%	\N	J Immigr Minor Health.	\N	\N	\N	J Immigr Minor Health.
20269	.Journal.%	\N	Chem Biol Drug Des.	\N	\N	\N	Chem Biol Drug Des.
20270	.Journal.%	\N	Nan Fang Yi Ke Da Xue Xue Bao.	\N	\N	\N	Nan Fang Yi Ke Da Xue Xue Bao.
20271	.Journal.%	\N	Aquac. Int..	\N	\N	\N	Aquac. Int..
20272	.Journal.%	\N	J Psychopathol Behav Assess.	\N	\N	\N	J Psychopathol Behav Assess.
20273	.Journal.%	\N	Cogn Behav Pract.	\N	\N	\N	Cogn Behav Pract.
20274	.Journal.%	\N	Org Prep Proced Int.	\N	\N	\N	Org Prep Proced Int.
20275	.Journal.%	\N	Environ. Eng. Sci..	\N	\N	\N	Environ. Eng. Sci..
20276	.Journal.%	\N	Acoust Res Lett Online.	\N	\N	\N	Acoust Res Lett Online.
20277	.Journal.%	\N	Trials.	\N	\N	\N	Trials.
20278	.Journal.%	\N	EURASIP J Appl Signal Processing.	\N	\N	\N	EURASIP J Appl Signal Processing.
20279	.Journal.%	\N	Acta Physiol (Oxf).	\N	\N	\N	Acta Physiol (Oxf).
20280	.Journal.%	\N	Cardiovasc Hematol Agents Med Chem.	\N	\N	\N	Cardiovasc Hematol Agents Med Chem.
20281	.Journal.%	\N	Can. Entomol..	\N	\N	\N	Can. Entomol..
20282	.Journal.%	\N	Rustaniha.	\N	\N	\N	Rustaniha.
20283	.Journal.%	\N	Toxic Subst Mech.	\N	\N	\N	Toxic Subst Mech.
20284	.Journal.%	\N	Top Spinal Cord Inj Rehabil.	\N	\N	\N	Top Spinal Cord Inj Rehabil.
20285	.Journal.%	\N	Appl Rheol.	\N	\N	\N	Appl Rheol.
20286	.Journal.%	\N	Aust J Prof Appl Ethics.	\N	\N	\N	Aust J Prof Appl Ethics.
20287	.Journal.%	\N	J. Am. Assoc. Lab. Anim. Sci..	\N	\N	\N	J. Am. Assoc. Lab. Anim. Sci..
20288	.Journal.%	\N	J Physiol Anthropol.	\N	\N	\N	J Physiol Anthropol.
20289	.Journal.%	\N	Nanomedicine.	\N	\N	\N	Nanomedicine.
20290	.Journal.%	\N	Biotechnol. Bioprocess Eng..	\N	\N	\N	Biotechnol. Bioprocess Eng..
20291	.Journal.%	\N	J Expo Sci Environ Epidemiol.	\N	\N	\N	J Expo Sci Environ Epidemiol.
20292	.Journal.%	\N	Inflamm Allergy Drug Targets.	\N	\N	\N	Inflamm Allergy Drug Targets.
20293	.Journal.%	\N	Adv Psychol Res.	\N	\N	\N	Adv Psychol Res.
20294	.Journal.%	\N	Univ Memphis Law Rev.	\N	\N	\N	Univ Memphis Law Rev.
20295	.Journal.%	\N	Am Univ J Gend Soc Policy Law.	\N	\N	\N	Am Univ J Gend Soc Policy Law.
20296	.Journal.%	\N	Fla J Int Law.	\N	\N	\N	Fla J Int Law.
20297	.Journal.%	\N	J Buddh Ethics.	\N	\N	\N	J Buddh Ethics.
20298	.Journal.%	\N	Sediment. Geol..	\N	\N	\N	Sediment. Geol..
20299	.Journal.%	\N	J Burn Care Res.	\N	\N	\N	J Burn Care Res.
20300	.Journal.%	\N	J Perinat Educ.	\N	\N	\N	J Perinat Educ.
20301	.Journal.%	\N	G Ital Cardiol (Rome).	\N	\N	\N	G Ital Cardiol (Rome).
20302	.Journal.%	\N	Comp. Biochem. Physiol. Part D Genomics Proteomics.	\N	\N	\N	Comp. Biochem. Physiol. Part D Genomics Proteomics.
20303	.Journal.%	\N	Ai Bian Ji Bian Tu Bian.	\N	\N	\N	Ai Bian Ji Bian Tu Bian.
20304	.Journal.%	\N	Bull. Biogeogr. Soc. Jpn..	\N	\N	\N	Bull. Biogeogr. Soc. Jpn..
20305	.Journal.%	\N	Acta Biomater.	\N	\N	\N	Acta Biomater.
20306	.Journal.%	\N	Arch Iran Med.	\N	\N	\N	Arch Iran Med.
20307	.Journal.%	\N	Biocontrol Sci.	\N	\N	\N	Biocontrol Sci.
20308	.Journal.%	\N	Commun Med.	\N	\N	\N	Commun Med.
20309	.Journal.%	\N	Compr Ophthalmol Update.	\N	\N	\N	Compr Ophthalmol Update.
20310	.Journal.%	\N	Discov Med.	\N	\N	\N	Discov Med.
20311	.Journal.%	\N	Integr Environ Assess Manag.	\N	\N	\N	Integr Environ Assess Manag.
20312	.Journal.%	\N	Int J Environ Res Public Health.	\N	\N	\N	Int J Environ Res Public Health.
20313	.Journal.%	\N	Int Wound J.	\N	\N	\N	Int Wound J.
20314	.Journal.%	\N	J Anim Ecol.	\N	\N	\N	J Anim Ecol.
20315	.Journal.%	\N	J R Soc Interface.	\N	\N	\N	J R Soc Interface.
20316	.Journal.%	\N	Med Intensiva.	\N	\N	\N	Med Intensiva.
20317	.Journal.%	\N	Med Chem.	\N	\N	\N	Med Chem.
20318	.Journal.%	\N	Mod Rheumatol.	\N	\N	\N	Mod Rheumatol.
20319	.Journal.%	\N	Mol Cell Biomech.	\N	\N	\N	Mol Cell Biomech.
20320	.Journal.%	\N	Ocul Surf.	\N	\N	\N	Ocul Surf.
20321	.Journal.%	\N	Pain Physician.	\N	\N	\N	Pain Physician.
20322	.Journal.%	\N	Prim Care Respir J.	\N	\N	\N	Prim Care Respir J.
20323	.Journal.%	\N	Saudi J Kidney Dis Transpl.	\N	\N	\N	Saudi J Kidney Dis Transpl.
20324	.Journal.%	\N	Stapp Car Crash J.	\N	\N	\N	Stapp Car Crash J.
20325	.Journal.%	\N	Tanzan Health Res Bull.	\N	\N	\N	Tanzan Health Res Bull.
20326	.Journal.%	\N	Future Oncol.	\N	\N	\N	Future Oncol.
20327	.Journal.%	\N	J Comb Optim.	\N	\N	\N	J Comb Optim.
20328	.Journal.%	\N	IFMBE Proc.	\N	\N	\N	IFMBE Proc.
20329	.Journal.%	\N	Int J Integr Care.	\N	\N	\N	Int J Integr Care.
20330	.Journal.%	\N	Eur. J. Wildl. Res..	\N	\N	\N	Eur. J. Wildl. Res..
20331	.Journal.%	\N	Appl Physiol Nutr Metab.	\N	\N	\N	Appl Physiol Nutr Metab.
20332	.Journal.%	\N	Probl Sotsialnoi Gig Zdravookhranenniiai Istor Med.	\N	\N	\N	Probl Sotsialnoi Gig Zdravookhranenniiai Istor Med.
20333	.Journal.%	\N	J Perioper Pract.	\N	\N	\N	J Perioper Pract.
20334	.Journal.%	\N	Forsch Komplementmed.	\N	\N	\N	Forsch Komplementmed.
20335	.Journal.%	\N	Plantsman.	\N	\N	\N	Plantsman.
20336	.Journal.%	\N	Hist Biol.	\N	\N	\N	Hist Biol.
20337	.Journal.%	\N	Physiol Rev Suppl.	\N	\N	\N	Physiol Rev Suppl.
20338	.Journal.%	\N	Zhongguo Shu Cai.	\N	\N	\N	Zhongguo Shu Cai.
20339	.Journal.%	\N	Dtsch Gesundheit.	\N	\N	\N	Dtsch Gesundheit.
20340	.Journal.%	\N	Genet Genet Eng.	\N	\N	\N	Genet Genet Eng.
20341	.Journal.%	\N	Ital J Public Health.	\N	\N	\N	Ital J Public Health.
20342	.Journal.%	\N	CNS Neurol Disord Drug Targets.	\N	\N	\N	CNS Neurol Disord Drug Targets.
20343	.Journal.%	\N	Endocr Metab Immune Disord Drug Targets.	\N	\N	\N	Endocr Metab Immune Disord Drug Targets.
20344	.Journal.%	\N	Carbon Balance Manag.	\N	\N	\N	Carbon Balance Manag.
20345	.Journal.%	\N	J Mol Signal.	\N	\N	\N	J Mol Signal.
20346	.Journal.%	\N	Scoliosis.	\N	\N	\N	Scoliosis.
20347	.Journal.%	\N	Syst Control Lett.	\N	\N	\N	Syst Control Lett.
20348	.Journal.%	\N	Nonlinearity Biol Toxicol Med.	\N	\N	\N	Nonlinearity Biol Toxicol Med.
20349	.Journal.%	\N	Bioet Debat.	\N	\N	\N	Bioet Debat.
20350	.Journal.%	\N	Int J Law Policy Family.	\N	\N	\N	Int J Law Policy Family.
20351	.Journal.%	\N	Infant Behav Dev.	\N	\N	\N	Infant Behav Dev.
20352	.Journal.%	\N	Clin Psychol (New York).	\N	\N	\N	Clin Psychol (New York).
20353	.Journal.%	\N	Indian Pacing Electrophysiol J.	\N	\N	\N	Indian Pacing Electrophysiol J.
20354	.Journal.%	\N	Univ. Calif. Publ. Zool..	\N	\N	\N	Univ. Calif. Publ. Zool..
20355	.Journal.%	\N	Clin Res Cardiol.	\N	\N	\N	Clin Res Cardiol.
20356	.Journal.%	\N	J Clin Pathol Suppl Coll Pathol.	\N	\N	\N	J Clin Pathol Suppl Coll Pathol.
20357	.Journal.%	\N	Explore (NY).	\N	\N	\N	Explore (NY).
20358	.Journal.%	\N	J Elder Abuse Negl.	\N	\N	\N	J Elder Abuse Negl.
20359	.Journal.%	\N	Ophelia.	\N	\N	\N	Ophelia.
20360	.Journal.%	\N	Plant Prot. Q..	\N	\N	\N	Plant Prot. Q..
20361	.Journal.%	\N	Environ. Chem..	\N	\N	\N	Environ. Chem..
20362	.Journal.%	\N	Obesity (Silver Spring).	\N	\N	\N	Obesity (Silver Spring).
20363	.Journal.%	\N	Plant Genome.	\N	\N	\N	Plant Genome.
20364	.Journal.%	\N	Rev. Environ. Sci. Biotechnol..	\N	\N	\N	Rev. Environ. Sci. Biotechnol..
20365	.Journal.%	\N	N. Z. Plant Prot..	\N	\N	\N	N. Z. Plant Prot..
20366	.Journal.%	\N	J Med Sci.	\N	\N	\N	J Med Sci.
20367	.Journal.%	\N	Cell Preserv Technol.	\N	\N	\N	Cell Preserv Technol.
20368	.Journal.%	\N	Top Clin Nutr.	\N	\N	\N	Top Clin Nutr.
20369	.Journal.%	\N	J Mod Appl Stat Methods.	\N	\N	\N	J Mod Appl Stat Methods.
20370	.Journal.%	\N	Signal Processing.	\N	\N	\N	Signal Processing.
20371	.Journal.%	\N	Rev Urol.	\N	\N	\N	Rev Urol.
20372	.Journal.%	\N	Bull. Br. Ornithol. Club.	\N	\N	\N	Bull. Br. Ornithol. Club.
20373	.Journal.%	\N	Arct. Antarct. Alp. Res..	\N	\N	\N	Arct. Antarct. Alp. Res..
20374	.Journal.%	\N	Mol Diagn Ther.	\N	\N	\N	Mol Diagn Ther.
20375	.Journal.%	\N	J Gastrointestin Liver Dis.	\N	\N	\N	J Gastrointestin Liver Dis.
20376	.Journal.%	\N	J Environ Sci Eng.	\N	\N	\N	J Environ Sci Eng.
20377	.Journal.%	\N	J Cardiovasc Med (Hagerstown).	\N	\N	\N	J Cardiovasc Med (Hagerstown).
20378	.Journal.%	\N	J Physiol Sci.	\N	\N	\N	J Physiol Sci.
20379	.Journal.%	\N	Anesthesiol Clin.	\N	\N	\N	Anesthesiol Clin.
20380	.Journal.%	\N	Ulus Travma Acil Cerrahi Derg.	\N	\N	\N	Ulus Travma Acil Cerrahi Derg.
20381	.Journal.%	\N	J. Hill Res..	\N	\N	\N	J. Hill Res..
20382	.Journal.%	\N	Cogn Neuropsychol.	\N	\N	\N	Cogn Neuropsychol.
20383	.Journal.%	\N	Behav Healthc.	\N	\N	\N	Behav Healthc.
20384	.Journal.%	\N	Metabolomics.	\N	\N	\N	Metabolomics.
20385	.Journal.%	\N	CBE Life Sci Educ.	\N	\N	\N	CBE Life Sci Educ.
20386	.Journal.%	\N	Games Econ Behav.	\N	\N	\N	Games Econ Behav.
20387	.Journal.%	\N	Int J Nurs Educ Scholarsh.	\N	\N	\N	Int J Nurs Educ Scholarsh.
20388	.Journal.%	\N	Heterocycles.	\N	\N	\N	Heterocycles.
20389	.Journal.%	\N	Vib Spectrosc.	\N	\N	\N	Vib Spectrosc.
20390	.Journal.%	\N	Transfus Med Hemother.	\N	\N	\N	Transfus Med Hemother.
20391	.Journal.%	\N	Bol. Inst. Bot..	\N	\N	\N	Bol. Inst. Bot..
20392	.Journal.%	\N	Zhongguo Yi Shi Za Zhi.	\N	\N	\N	Zhongguo Yi Shi Za Zhi.
20393	.Journal.%	\N	Hydrobiol. J..	\N	\N	\N	Hydrobiol. J..
20394	.Journal.%	\N	Cardiovasc Hematol Disord Drug Targets.	\N	\N	\N	Cardiovasc Hematol Disord Drug Targets.
20395	.Journal.%	\N	Proc. Math. Phys. Eng. Sci..	\N	\N	\N	Proc. Math. Phys. Eng. Sci..
20396	.Journal.%	\N	Zhi Wu Bao Hu Xue Bao.	\N	\N	\N	Zhi Wu Bao Hu Xue Bao.
20397	.Journal.%	\N	Cutan Ocul Toxicol.	\N	\N	\N	Cutan Ocul Toxicol.
20398	.Journal.%	\N	J Soc Integr Oncol.	\N	\N	\N	J Soc Integr Oncol.
20399	.Journal.%	\N	J Phys Chem Solids.	\N	\N	\N	J Phys Chem Solids.
20400	.Journal.%	\N	Stud Asiat.	\N	\N	\N	Stud Asiat.
20401	.Journal.%	\N	New Hibernia Rev.	\N	\N	\N	New Hibernia Rev.
20402	.Journal.%	\N	Jahrb Univ Duesseld.	\N	\N	\N	Jahrb Univ Duesseld.
20403	.Journal.%	\N	Monatsschrift Brauwiss..	\N	\N	\N	Monatsschrift Brauwiss..
20404	.Journal.%	\N	Vet. Sci. China.	\N	\N	\N	Vet. Sci. China.
20405	.Journal.%	\N	Osteopath Med Prim Care.	\N	\N	\N	Osteopath Med Prim Care.
20406	.Journal.%	\N	Egypt. J. Virol..	\N	\N	\N	Egypt. J. Virol..
20407	.Journal.%	\N	Acta Zool. Mex..	\N	\N	\N	Acta Zool. Mex..
20408	.Journal.%	\N	Infect Disord Drug Targets.	\N	\N	\N	Infect Disord Drug Targets.
20409	.Journal.%	\N	Acute Card Care.	\N	\N	\N	Acute Card Care.
20410	.Journal.%	\N	Iran. J. Biotechnol..	\N	\N	\N	Iran. J. Biotechnol..
20411	.Journal.%	\N	Zool. Abh..	\N	\N	\N	Zool. Abh..
20412	.Journal.%	\N	J. Agric. Sci. Technol..	\N	\N	\N	J. Agric. Sci. Technol..
20413	.Journal.%	\N	Californian J Health Promot.	\N	\N	\N	Californian J Health Promot.
20414	.Journal.%	\N	Zhongguo Cao Shi Dong Wu.	\N	\N	\N	Zhongguo Cao Shi Dong Wu.
20415	.Journal.%	\N	Eur Arch Paediatr Dent.	\N	\N	\N	Eur Arch Paediatr Dent.
20416	.Journal.%	\N	Source Code Biol Med.	\N	\N	\N	Source Code Biol Med.
20417	.Journal.%	\N	Infect. Agents Cancer.	\N	\N	\N	Infect. Agents Cancer.
20418	.Journal.%	\N	Sarcoma.	\N	\N	\N	Sarcoma.
20419	.Journal.%	\N	Bioinorg Chem Appl.	\N	\N	\N	Bioinorg Chem Appl.
20420	.Journal.%	\N	Exp Diabetes Res.	\N	\N	\N	Exp Diabetes Res.
20421	.Journal.%	\N	Biol. Lett..	\N	\N	\N	Biol. Lett..
20422	.Journal.%	\N	PLoS Clin Trials.	\N	\N	\N	PLoS Clin Trials.
20423	.Journal.%	\N	Inf. Fitopatol..	\N	\N	\N	Inf. Fitopatol..
20424	.Journal.%	\N	Majallah iulum i Payah i Pizishki i Iran.	\N	\N	\N	Majallah iulum i Payah i Pizishki i Iran.
20425	.Journal.%	\N	AACN Adv Crit Care.	\N	\N	\N	AACN Adv Crit Care.
20426	.Journal.%	\N	J Clin Outcomes Manag.	\N	\N	\N	J Clin Outcomes Manag.
20427	.Journal.%	\N	J Empir Res Hum Res Ethics.	\N	\N	\N	J Empir Res Hum Res Ethics.
20428	.Journal.%	\N	Linguist Inq.	\N	\N	\N	Linguist Inq.
20429	.Journal.%	\N	Syntax.	\N	\N	\N	Syntax.
20430	.Journal.%	\N	Linguist Philos.	\N	\N	\N	Linguist Philos.
20431	.Journal.%	\N	Seibutsu Shiryo Bunseki.	\N	\N	\N	Seibutsu Shiryo Bunseki.
20432	.Journal.%	\N	Mamm. Biol..	\N	\N	\N	Mamm. Biol..
20433	.Journal.%	\N	Women Birth.	\N	\N	\N	Women Birth.
20434	.Journal.%	\N	Bull Med Rev Med Fr Guide Prat.	\N	\N	\N	Bull Med Rev Med Fr Guide Prat.
20435	.Journal.%	\N	Xumu Yu Shouyi.	\N	\N	\N	Xumu Yu Shouyi.
20436	.Journal.%	\N	Stud. Dipterol..	\N	\N	\N	Stud. Dipterol..
20437	.Journal.%	\N	Biophysics (Oxf).	\N	\N	\N	Biophysics (Oxf).
20438	.Journal.%	\N	Health Serv Outcomes Res Methodol.	\N	\N	\N	Health Serv Outcomes Res Methodol.
20439	.Journal.%	\N	J Dev Phys Disabil.	\N	\N	\N	J Dev Phys Disabil.
20440	.Journal.%	\N	Biochemica (Indianapolis).	\N	\N	\N	Biochemica (Indianapolis).
20441	.Journal.%	\N	Psychol Inq.	\N	\N	\N	Psychol Inq.
20442	.Journal.%	\N	Comput Stat Data Anal.	\N	\N	\N	Comput Stat Data Anal.
20443	.Journal.%	\N	Int J Biomed Sci.	\N	\N	\N	Int J Biomed Sci.
20444	.Journal.%	\N	Profiles Healthc Commun.	\N	\N	\N	Profiles Healthc Commun.
20445	.Journal.%	\N	Evol. Ecol..	\N	\N	\N	Evol. Ecol..
20446	.Journal.%	\N	J Burns Wounds.	\N	\N	\N	J Burns Wounds.
20447	.Journal.%	\N	J. Ornithol..	\N	\N	\N	J. Ornithol..
20448	.Journal.%	\N	Genome Inform.	\N	\N	\N	Genome Inform.
20449	.Journal.%	\N	Tianjin Daxue Xuebao.	\N	\N	\N	Tianjin Daxue Xuebao.
20450	.Journal.%	\N	Urban History.	\N	\N	\N	Urban History.
20451	.Journal.%	\N	Psychol Serv.	\N	\N	\N	Psychol Serv.
20452	.Journal.%	\N	Acta Reumatol Port.	\N	\N	\N	Acta Reumatol Port.
20453	.Journal.%	\N	Quintessence Int Dent Dig.	\N	\N	\N	Quintessence Int Dent Dig.
20454	.Journal.%	\N	Quintessence Int (Berl).	\N	\N	\N	Quintessence Int (Berl).
20455	.Journal.%	\N	Tijdschr Psychiatr.	\N	\N	\N	Tijdschr Psychiatr.
20456	.Journal.%	\N	J Prev Med Hyg.	\N	\N	\N	J Prev Med Hyg.
20457	.Journal.%	\N	Clin Child Psychol Psychiatry.	\N	\N	\N	Clin Child Psychol Psychiatry.
20458	.Journal.%	\N	Allergol Int.	\N	\N	\N	Allergol Int.
20459	.Journal.%	\N	J Clin Exp Hematop.	\N	\N	\N	J Clin Exp Hematop.
20460	.Journal.%	\N	Worldviews Evid Based Nurs.	\N	\N	\N	Worldviews Evid Based Nurs.
20461	.Journal.%	\N	Neurodegener Dis.	\N	\N	\N	Neurodegener Dis.
20462	.Journal.%	\N	IEEE/ACM Trans Comput Biol Bioinform.	\N	\N	\N	IEEE/ACM Trans Comput Biol Bioinform.
20463	.Journal.%	\N	Matern Child Nutr.	\N	\N	\N	Matern Child Nutr.
20464	.Journal.%	\N	Expert Opin Drug Metab Toxicol.	\N	\N	\N	Expert Opin Drug Metab Toxicol.
20465	.Journal.%	\N	Travel Med Infect Dis.	\N	\N	\N	Travel Med Infect Dis.
20466	.Journal.%	\N	Syst Biol (Stevenage).	\N	\N	\N	Syst Biol (Stevenage).
20467	.Journal.%	\N	Nephrol. Ther..	\N	\N	\N	Nephrol. Ther..
20468	.Journal.%	\N	Mol Biosyst.	\N	\N	\N	Mol Biosyst.
20469	.Journal.%	\N	Chronic Illn.	\N	\N	\N	Chronic Illn.
20470	.Journal.%	\N	ChemMedChem.	\N	\N	\N	ChemMedChem.
20471	.Journal.%	\N	Nat Clin Pract Endocrinol Metab.	\N	\N	\N	Nat Clin Pract Endocrinol Metab.
20472	.Journal.%	\N	Nat Clin Pract Neurol.	\N	\N	\N	Nat Clin Pract Neurol.
20473	.Journal.%	\N	Nat Clin Pract Nephrol.	\N	\N	\N	Nat Clin Pract Nephrol.
20474	.Journal.%	\N	Nat Clin Pract Rheumatol.	\N	\N	\N	Nat Clin Pract Rheumatol.
20475	.Journal.%	\N	Autophagy.	\N	\N	\N	Autophagy.
20476	.Journal.%	\N	Biotechnol J.	\N	\N	\N	Biotechnol J.
20477	.Journal.%	\N	ARKIVOC.	\N	\N	\N	ARKIVOC.
20478	.Journal.%	\N	Environ Ecol Stat.	\N	\N	\N	Environ Ecol Stat.
20479	.Journal.%	\N	Boreal Environ. Res..	\N	\N	\N	Boreal Environ. Res..
20480	.Journal.%	\N	Linneana Belg..	\N	\N	\N	Linneana Belg..
20481	.Journal.%	\N	Perspect Health Inf Manag.	\N	\N	\N	Perspect Health Inf Manag.
20482	.Journal.%	\N	Cardiovasc Eng.	\N	\N	\N	Cardiovasc Eng.
20483	.Journal.%	\N	Ningxia Yixueyuan Xuebao.	\N	\N	\N	Ningxia Yixueyuan Xuebao.
20484	.Journal.%	\N	Transl Res.	\N	\N	\N	Transl Res.
20485	.Journal.%	\N	Indian J. Nematol..	\N	\N	\N	Indian J. Nematol..
20486	.Journal.%	\N	Biogeosci. Discuss..	\N	\N	\N	Biogeosci. Discuss..
20487	.Journal.%	\N	Cogn Emot.	\N	\N	\N	Cogn Emot.
20488	.Journal.%	\N	Infant Child Dev.	\N	\N	\N	Infant Child Dev.
20489	.Journal.%	\N	J Chem Theory Comput.	\N	\N	\N	J Chem Theory Comput.
20490	.Journal.%	\N	Acta Psychiatr Neurol Suppl.	\N	\N	\N	Acta Psychiatr Neurol Suppl.
20491	.Journal.%	\N	Heilongjiang Xumu Shouyi.	\N	\N	\N	Heilongjiang Xumu Shouyi.
20492	.Journal.%	\N	Hayati.	\N	\N	\N	Hayati.
20493	.Journal.%	\N	Fen Zi Xi Bao Sheng Wu Xue Bao.	\N	\N	\N	Fen Zi Xi Bao Sheng Wu Xue Bao.
20494	.Journal.%	\N	Intern Emerg Med.	\N	\N	\N	Intern Emerg Med.
20495	.Journal.%	\N	Amyotroph Lateral Scler.	\N	\N	\N	Amyotroph Lateral Scler.
20496	.Journal.%	\N	Rev. Colomb. Biotecnol..	\N	\N	\N	Rev. Colomb. Biotecnol..
20497	.Journal.%	\N	Inorg Chem Commun.	\N	\N	\N	Inorg Chem Commun.
20498	.Journal.%	\N	Nat Protoc.	\N	\N	\N	Nat Protoc.
20499	.Journal.%	\N	Clin Colon Rectal Surg.	\N	\N	\N	Clin Colon Rectal Surg.
20500	.Journal.%	\N	Ther Clin Risk Manag.	\N	\N	\N	Ther Clin Risk Manag.
20501	.Journal.%	\N	Merrill Palmer Q (Wayne State Univ Press).	\N	\N	\N	Merrill Palmer Q (Wayne State Univ Press).
20502	.Journal.%	\N	Surg Obes Relat Dis.	\N	\N	\N	Surg Obes Relat Dis.
20503	.Journal.%	\N	Tap Chi Cong Nghe Sinh Hoc.	\N	\N	\N	Tap Chi Cong Nghe Sinh Hoc.
20504	.Journal.%	\N	ICES J. Mar. Sci..	\N	\N	\N	ICES J. Mar. Sci..
20505	.Journal.%	\N	New J (Inst Health Rec Inf Manag).	\N	\N	\N	New J (Inst Health Rec Inf Manag).
20506	.Journal.%	\N	For Your Inf (Inst Health Rec Inf Manag).	\N	\N	\N	For Your Inf (Inst Health Rec Inf Manag).
20507	.Journal.%	\N	Colloids Surf A Physicochem Eng Asp.	\N	\N	\N	Colloids Surf A Physicochem Eng Asp.
20508	.Journal.%	\N	Journal (Inst Health Rec Inf Manag).	\N	\N	\N	Journal (Inst Health Rec Inf Manag).
20509	.Journal.%	\N	Acta Histochem Cytochem.	\N	\N	\N	Acta Histochem Cytochem.
20510	.Journal.%	\N	Curr Hematol Malig Rep.	\N	\N	\N	Curr Hematol Malig Rep.
20511	.Journal.%	\N	Grassl. Sci..	\N	\N	\N	Grassl. Sci..
20512	.Journal.%	\N	Chenia.	\N	\N	\N	Chenia.
20513	.Journal.%	\N	Descr. Ectomycorrhizae.	\N	\N	\N	Descr. Ectomycorrhizae.
20514	.Journal.%	\N	Health Bull (Melb).	\N	\N	\N	Health Bull (Melb).
