bmkegId	viewType	locked	vpdmfLabel	namespace	thumbnail
27127	.Journal.%	\N	Womens Health Wkly.	\N	\N
27128	.Journal.%	\N	Governing.	\N	\N
27129	.Journal.%	\N	Populasi.	\N	\N
27130	.Journal.%	\N	Vaccine Wkly.	\N	\N
27131	.Journal.%	\N	Infect Control Wkly.	\N	\N
27133	.Journal.%	\N	Pers Relatsh.	\N	\N
27134	.Journal.%	\N	School Psych Rev.	\N	\N
27135	.Journal.%	\N	Violence Update.	\N	\N
27136	.Journal.%	\N	Glob Child Health New Rev.	\N	\N
27137	.Journal.%	\N	Am Prospect.	\N	\N
27138	.Journal.%	\N	Scand J Soc Welf.	\N	\N
27139	.Journal.%	\N	Commun Theory.	\N	\N
27140	.Journal.%	\N	Int Health Dev.	\N	\N
27141	.Journal.%	\N	Anthropol Archeol Eurasia.	\N	\N
27142	.Journal.%	\N	Career Dev Q.	\N	\N
27143	.Journal.%	\N	Int J Psychol Relig.	\N	\N
27146	.Journal.%	\N	J Volunt Action Res.	\N	\N
27147	.Journal.%	\N	Can Soc Work Rev.	\N	\N
27148	.Journal.%	\N	Concern (Anaheim).	\N	\N
27149	.Journal.%	\N	J Multicult Soc Work.	\N	\N
27150	.Journal.%	\N	Front Lines.	\N	\N
27152	.Journal.%	\N	Asia Pac POPIN Bull.	\N	\N
27153	.Journal.%	\N	J Multicult Couns Devel.	\N	\N
27154	.Journal.%	\N	Epitheor Koin Ereun.	\N	\N
27155	.Journal.%	\N	Safe Mother.	\N	\N
27156	.Journal.%	\N	Glob Environ Change.	\N	\N
27159	.Journal.%	\N	J Egypt Soc Obstet Gynecol.	\N	\N
27160	.Journal.%	\N	Cad Pesqui.	\N	\N
27161	.Journal.%	\N	Gend Educ.	\N	\N
27162	.Journal.%	\N	Lett Ford Found.	\N	\N
27163	.Journal.%	\N	Planej Agora.	\N	\N
27164	.Journal.%	\N	Med Hoje.	\N	\N
27165	.Journal.%	\N	J Community Dev Soc.	\N	\N
27166	.Journal.%	\N	J Appl Stat.	\N	\N
27167	.Journal.%	\N	IRCS Med Sci Cardiovasc Syst.	\N	\N
27170	.Journal.%	\N	Popline.	\N	\N
27171	.Journal.%	\N	UNICEF News.	\N	\N
27172	.Journal.%	\N	Ecol Modell.	\N	\N
27174	.Journal.%	\N	Chain Drug Rev.	\N	\N
27175	.Journal.%	\N	J Environ Educ.	\N	\N
27177	.Journal.%	\N	Sociol Sport J.	\N	\N
27178	.Journal.%	\N	Men's Reprod Health.	\N	\N
27179	.Journal.%	\N	Ob/Gyn World.	\N	\N
27180	.Journal.%	\N	Sch Psychol Int.	\N	\N
27181	.Journal.%	\N	Fam Life Educ.	\N	\N
27183	.Journal.%	\N	Coevol Q.	\N	\N
27185	.Journal.%	\N	Action Child.	\N	\N
27186	.Journal.%	\N	Int Migr.	\N	\N
27187	.Journal.%	\N	Ind Week.	\N	\N
27188	.Journal.%	\N	Popul Headl.	\N	\N
27189	.Journal.%	\N	Soc Sci New Lett.	\N	\N
27190	.Journal.%	\N	Birth Psychol Bull.	\N	\N
27194	.Journal.%	\N	Refug Rep.	\N	\N
27195	.Journal.%	\N	Environ Aciton.	\N	\N
27198	.Journal.%	\N	Popul Environ Psychol Newsl.	\N	\N
27199	.Journal.%	\N	Grassroots Dev.	\N	\N
27200	.Journal.%	\N	Soc Mark Forum.	\N	\N
27201	.Journal.%	\N	Teach Sociol.	\N	\N
27202	.Journal.%	\N	JOICFP News.	\N	\N
27204	.Journal.%	\N	Fpop Bull.	\N	\N
27205	.Journal.%	\N	J Rural Dev.	\N	\N
27207	.Journal.%	\N	Sociol Work Occup.	\N	\N
27208	.Journal.%	\N	DGHS Chron.	\N	\N
27209	.Journal.%	\N	Manage Sci.	\N	\N
27210	.Journal.%	\N	Glimpse.	\N	\N
27211	.Journal.%	\N	IPPA Newsl.	\N	\N
27212	.Journal.%	\N	Telecomm Policy.	\N	\N
27213	.Journal.%	\N	Data User News.	\N	\N
27214	.Journal.%	\N	Am Educ Rec J.	\N	\N
27215	.Journal.%	\N	Health Millions.	\N	\N
27216	.Journal.%	\N	Migration.	\N	\N
27217	.Journal.%	\N	Stat Report.	\N	\N
27218	.Journal.%	\N	Diarrhoea Dialogue.	\N	\N
27219	.Journal.%	\N	Res Sociol Educ Social.	\N	\N
27220	.Journal.%	\N	Popul Data Inf Serv.	\N	\N
27221	.Journal.%	\N	J Comp Econ.	\N	\N
27222	.Journal.%	\N	Labour Soc.	\N	\N
27223	.Journal.%	\N	Notas Poblacion.	\N	\N
27224	.Journal.%	\N	Pro Fam Inf.	\N	\N
27225	.Journal.%	\N	J Dev Areas.	\N	\N
27226	.Journal.%	\N	New Int.	\N	\N
27227	.Journal.%	\N	Tiers Monde.	\N	\N
27228	.Journal.%	\N	Stud Comp Int Dev.	\N	\N
27229	.Journal.%	\N	Yojana.	\N	\N
27230	.Journal.%	\N	Cambridge J Econ.	\N	\N
27231	.Journal.%	\N	Future.	\N	\N
27232	.Journal.%	\N	Dev Dialogue.	\N	\N
27233	.Journal.%	\N	Bangladesh Dev Stud.	\N	\N
27234	.Journal.%	\N	Bol Mens Estad DANE.	\N	\N
27236	.Journal.%	\N	ZPG Report.	\N	\N
27237	.Journal.%	\N	Improv Hum Performance Q.	\N	\N
27238	.Journal.%	\N	CPC Res Rev.	\N	\N
27239	.Journal.%	\N	Int J Remote Sens.	\N	\N
27240	.Journal.%	\N	Netw Int Fertil Res Program.	\N	\N
27241	.Journal.%	\N	Pediatr Alert.	\N	\N
27242	.Journal.%	\N	Rev Stat.	\N	\N
27243	.Journal.%	\N	Pol Ecol Stud.	\N	\N
27244	.Journal.%	\N	Fam Dev.	\N	\N
27245	.Journal.%	\N	Cienc Desarro.	\N	\N
27246	.Journal.%	\N	Mazingira.	\N	\N
27247	.Journal.%	\N	South Econ J.	\N	\N
27248	.Journal.%	\N	Av Commun Rev.	\N	\N
27251	.Journal.%	\N	RF Illus.	\N	\N
27252	.Journal.%	\N	Ethos.	\N	\N
27253	.Journal.%	\N	Chic Today.	\N	\N
27254	.Journal.%	\N	Chin Sociol Anthropol.	\N	\N
27257	.Journal.%	\N	Urban Aff Q.	\N	\N
27259	.Journal.%	\N	Stat Neerl.	\N	\N
27260	.Journal.%	\N	Stat Notes Jpn.	\N	\N
27262	.Journal.%	\N	Sov Soc.	\N	\N
27264	.Journal.%	\N	Pan Afr J.	\N	\N
27265	.Journal.%	\N	Mondes Dev.	\N	\N
27266	.Journal.%	\N	Korea J.	\N	\N
27267	.Journal.%	\N	Jew J Sociol.	\N	\N
27268	.Journal.%	\N	Anim Prod.	\N	\N
27269	.Journal.%	\N	Ann Acad Sci Fenn A 3 Geol Geogr.	\N	\N
27270	.Journal.%	\N	Ethnic Groups.	\N	\N
27271	.Journal.%	\N	Acta Endocrinol Panam.	\N	\N
27272	.Journal.%	\N	Bus Econ.	\N	\N
27273	.Journal.%	\N	Aisa Found News.	\N	\N
27274	.Journal.%	\N	Int Organ.	\N	\N
27275	.Journal.%	\N	Cienc Soc.	\N	\N
27276	.Journal.%	\N	Sankhya.	\N	\N
27277	.Journal.%	\N	Univ N C News Lett.	\N	\N
27278	.Journal.%	\N	Warta Demografi.	\N	\N
27279	.Journal.%	\N	Rumah Tangga Kesehatan.	\N	\N
27280	.Journal.%	\N	Zero Popul Growth Natl Rep.	\N	\N
27282	.Journal.%	\N	Trop Heal.	\N	\N
27283	.Journal.%	\N	Aidscaptions.	\N	\N
27284	.Journal.%	\N	Afr J Fertil Sexual Reprod Heal.	\N	\N
27285	.Journal.%	\N	J Immigr Health.	\N	\N
27286	.Journal.%	\N	J Health Popul Dev Ctries.	\N	\N
27287	.Journal.%	\N	Sex Health Exch.	\N	\N
27289	.Journal.%	\N	Rev Soc Policy.	\N	\N
27290	.Journal.%	\N	ACOG Educ Bull.	\N	\N
27292	.Journal.%	\N	Lyon Mediterr Med Med Sud Est.	\N	\N
27293	.Journal.%	\N	Initiat Reprod Health Policy.	\N	\N
27294	.Journal.%	\N	Afr Women Health.	\N	\N
27295	.Journal.%	\N	Perspect Health.	\N	\N
27296	.Journal.%	\N	Adv Bioeth.	\N	\N
27297	.Journal.%	\N	Front Lines Res.	\N	\N
27298	.Journal.%	\N	Adv Abort Care.	\N	\N
27299	.Journal.%	\N	Rev Med IPSS.	\N	\N
27300	.Journal.%	\N	Dirasat Med Biol Sci.	\N	\N
27301	.Journal.%	\N	Child Health Dialogue.	\N	\N
27302	.Journal.%	\N	J Coll Physicians Surg Pak.	\N	\N
27303	.Journal.%	\N	Acquir Immunodefic Syndr (AIDS) Wkly Surveill Rep.	\N	\N
27304	.Journal.%	\N	Curr Issues Public Health.	\N	\N
27305	.Journal.%	\N	AIDS STD Health Promot Exch.	\N	\N
27306	.Journal.%	\N	Facts Infant Feed.	\N	\N
27307	.Journal.%	\N	JK Pract.	\N	\N
27308	.Journal.%	\N	Can J Hum Sex.	\N	\N
27309	.Journal.%	\N	Alex J Pharm Sci.	\N	\N
27310	.Journal.%	\N	Afr Link.	\N	\N
27311	.Journal.%	\N	Violence Against Women.	\N	\N
27313	.Journal.%	\N	Psychodyn Couns.	\N	\N
27314	.Journal.%	\N	NARESA Mongr.	\N	\N
27315	.Journal.%	\N	Malawi Med J.	\N	\N
27316	.Journal.%	\N	Action Contre SIDA.	\N	\N
27317	.Journal.%	\N	Estud Demogr.	\N	\N
27318	.Journal.%	\N	Afr J Health Sci.	\N	\N
27319	.Journal.%	\N	Afr J Med Pract.	\N	\N
27320	.Journal.%	\N	J Clin Psychol Med Settings.	\N	\N
27321	.Journal.%	\N	Kyklos.	\N	\N
27323	.Journal.%	\N	Arteres Veines.	\N	\N
27324	.Journal.%	\N	Maandstat Bevolking.	\N	\N
27325	.Journal.%	\N	Rev ABPAPAL.	\N	\N
27326	.Journal.%	\N	Epa J.	\N	\N
27327	.Journal.%	\N	Abort Res Notes.	\N	\N
27328	.Journal.%	\N	Health Technol Dir.	\N	\N
27329	.Journal.%	\N	Essent Drugs Monit.	\N	\N
27330	.Journal.%	\N	Dialogue Diarrhoea.	\N	\N
27331	.Journal.%	\N	Al Azhar Med J.	\N	\N
27332	.Journal.%	\N	Nufusbil Derg.	\N	\N
27333	.Journal.%	\N	Renkou Yanjiu.	\N	\N
27334	.Journal.%	\N	Links.	\N	\N
27335	.Journal.%	\N	Aust J Marriage Fam.	\N	\N
27336	.Journal.%	\N	New Egypt J Med.	\N	\N
27337	.Journal.%	\N	Rev Eur Dermatol MST.	\N	\N
27338	.Journal.%	\N	Popul Sci.	\N	\N
27339	.Journal.%	\N	Fem Psychol.	\N	\N
27340	.Journal.%	\N	Natl Geogr Res.	\N	\N
27341	.Journal.%	\N	Hemispheres.	\N	\N
27342	.Journal.%	\N	Wash Memo Alan Guttmacher Inst.	\N	\N
27343	.Journal.%	\N	J Hum Ecol.	\N	\N
27344	.Journal.%	\N	J Refug Stud.	\N	\N
27345	.Journal.%	\N	Health Sex.	\N	\N
27346	.Journal.%	\N	Aust J Anthropol.	\N	\N
27347	.Journal.%	\N	WHO Feature.	\N	\N
27348	.Journal.%	\N	In Point Fact.	\N	\N
27349	.Journal.%	\N	Bull Gandhigram Inst Rural Health Fam Welf Trust.	\N	\N
27350	.Journal.%	\N	Pac AIDS Alert Bull.	\N	\N
27351	.Journal.%	\N	Indian J Matern Child Health.	\N	\N
27352	.Journal.%	\N	Rev Col Med Cir Guatem.	\N	\N
27353	.Journal.%	\N	Majalah Demografi Indones.	\N	\N
27354	.Journal.%	\N	Rev Med Moamb.	\N	\N
27355	.Journal.%	\N	Rev Cinc Biomed.	\N	\N
27356	.Journal.%	\N	Cah Sexol Clin.	\N	\N
27357	.Journal.%	\N	Shengzhi Yu Biyun.	\N	\N
27358	.Journal.%	\N	USAID Highlights.	\N	\N
27359	.Journal.%	\N	Dev Sante.	\N	\N
27360	.Journal.%	\N	J Agromedicine.	\N	\N
27361	.Journal.%	\N	Prog Hum Reprod Res.	\N	\N
27362	.Journal.%	\N	Ref Gynecol Obstet.	\N	\N
27363	.Journal.%	\N	CVI Forum.	\N	\N
27364	.Journal.%	\N	Diagn Afr.	\N	\N
27365	.Journal.%	\N	Plan Parent Chall.	\N	\N
27366	.Journal.%	\N	J SOGC.	\N	\N
27367	.Journal.%	\N	World AIDS Day Features.	\N	\N
27368	.Journal.%	\N	Adv Popul.	\N	\N
27369	.Journal.%	\N	Can AIDS News.	\N	\N
27370	.Journal.%	\N	Pak Popul Rev.	\N	\N
27371	.Journal.%	\N	TeLindes Oper Gynecol Updates.	\N	\N
27372	.Journal.%	\N	China Popul Newsl.	\N	\N
27373	.Journal.%	\N	China Popul Today.	\N	\N
27374	.Journal.%	\N	Evol Anthropol.	\N	\N
27375	.Journal.%	\N	ORGYN.	\N	\N
27376	.Journal.%	\N	Arch STD HIV Res.	\N	\N
27377	.Journal.%	\N	Can J Ob Gyn Womens Health Care.	\N	\N
27378	.Journal.%	\N	Ga Epidemiol Rep.	\N	\N
27379	.Journal.%	\N	Femina.	\N	\N
27380	.Journal.%	\N	Natl Womens Health Rep.	\N	\N
27381	.Journal.%	\N	Contemp Oncol.	\N	\N
27382	.Journal.%	\N	Popul Desenvolv.	\N	\N
27383	.Journal.%	\N	J Fam Econ Issues.	\N	\N
27384	.Journal.%	\N	Ethique.	\N	\N
27385	.Journal.%	\N	Mothers Child.	\N	\N
27386	.Journal.%	\N	Popul Educ Asia Pac Newsl Forum.	\N	\N
27387	.Journal.%	\N	Family Plan World.	\N	\N
27388	.Journal.%	\N	STD Bull.	\N	\N
27389	.Journal.%	\N	AVSC News.	\N	\N
27390	.Journal.%	\N	Rev Clin Gerontol.	\N	\N
27391	.Journal.%	\N	AIDS Soc.	\N	\N
27392	.Journal.%	\N	Enfoques Aten Prim.	\N	\N
27393	.Journal.%	\N	Int Child Health.	\N	\N
27394	.Journal.%	\N	Earthwatch.	\N	\N
27395	.Journal.%	\N	WHO AIDS Tech Bull.	\N	\N
27396	.Journal.%	\N	COBASHECA.	\N	\N
27397	.Journal.%	\N	Av Piscol Clin Latinonot.	\N	\N
27398	.Journal.%	\N	Acta Med Dom.	\N	\N
27399	.Journal.%	\N	Curr Obstet Gynaecol.	\N	\N
27400	.Journal.%	\N	J Health Educ.	\N	\N
27401	.Journal.%	\N	J Psicol.	\N	\N
27402	.Journal.%	\N	Popnet.	\N	\N
27403	.Journal.%	\N	Drug Alcohol Rev.	\N	\N
27404	.Journal.%	\N	J Bahrain Med Soc.	\N	\N
27405	.Journal.%	\N	Venereology.	\N	\N
27406	.Journal.%	\N	Psychol Dev Soc J.	\N	\N
27407	.Journal.%	\N	WorldAIDS.	\N	\N
27408	.Journal.%	\N	AIDS Health Promot Exch.	\N	\N
27409	.Journal.%	\N	Eurobiologiste.	\N	\N
27410	.Journal.%	\N	Imbonezamuryango.	\N	\N
27411	.Journal.%	\N	Fam Soc.	\N	\N
27413	.Journal.%	\N	Integration.	\N	\N
27414	.Journal.%	\N	Bol Epidemiol AIDS.	\N	\N
27415	.Journal.%	\N	Egypt Med J.	\N	\N
27416	.Journal.%	\N	Early Educ Dev.	\N	\N
27417	.Journal.%	\N	SCN News.	\N	\N
27418	.Journal.%	\N	J Pa Acad Sci.	\N	\N
27419	.Journal.%	\N	NCP Bull.	\N	\N
27420	.Journal.%	\N	Foresight.	\N	\N
27421	.Journal.%	\N	Med J Islam Repub Iran.	\N	\N
27422	.Journal.%	\N	Virus Inf Exch Newsl South East Asia West Pac.	\N	\N
27423	.Journal.%	\N	Contemp Rev Obstet Gynaecol.	\N	\N
27424	.Journal.%	\N	Rev Bras Estud Popul.	\N	\N
27425	.Journal.%	\N	Popul Trends Public Policy.	\N	\N
27426	.Journal.%	\N	AIDS Watch.	\N	\N
27427	.Journal.%	\N	Am J Gynecol Health.	\N	\N
27428	.Journal.%	\N	Banglad J Microbiol.	\N	\N
27429	.Journal.%	\N	Psikholog Zh.	\N	\N
27430	.Journal.%	\N	AIDS Action.	\N	\N
27431	.Journal.%	\N	Immunol Clin.	\N	\N
27432	.Journal.%	\N	J Psychol Human Sex.	\N	\N
27433	.Journal.%	\N	J Contemp Ethnogr.	\N	\N
27434	.Journal.%	\N	Biomed Bull.	\N	\N
27435	.Journal.%	\N	Psychol Health.	\N	\N
27436	.Journal.%	\N	Perinatol Reprod Hum.	\N	\N
27437	.Journal.%	\N	Curr Res Occup Prof.	\N	\N
27438	.Journal.%	\N	Seoul J Med.	\N	\N
27439	.Journal.%	\N	Immunol Allergy Clin North Am.	\N	\N
27440	.Journal.%	\N	Afr Popul Dev Bull.	\N	\N
27441	.Journal.%	\N	Malays J Reprod Health.	\N	\N
27442	.Journal.%	\N	Ann Biol.	\N	\N
27443	.Journal.%	\N	Int J Adolesc Youth.	\N	\N
27444	.Journal.%	\N	Fibrinolysis.	\N	\N
27445	.Journal.%	\N	Med Sci Res.	\N	\N
27446	.Journal.%	\N	Asian Popul Stud Ser.	\N	\N
27447	.Journal.%	\N	Behav Change.	\N	\N
27448	.Journal.%	\N	Scientist.	\N	\N
27449	.Journal.%	\N	Adv Adolesc Mental Health.	\N	\N
27450	.Journal.%	\N	J Fam Violence.	\N	\N
27451	.Journal.%	\N	Asia Pac Popul J.	\N	\N
27452	.Journal.%	\N	Biol Soc.	\N	\N
27453	.Journal.%	\N	Early Child Res Q.	\N	\N
27454	.Journal.%	\N	Sex Marital Ther.	\N	\N
27455	.Journal.%	\N	Ateneo Parmense Acta Nat.	\N	\N
27456	.Journal.%	\N	Womens Health Update.	\N	\N
27457	.Journal.%	\N	Botsw Natl Health Bull.	\N	\N
27458	.Journal.%	\N	Pharm Update.	\N	\N
27459	.Journal.%	\N	J Res Educ Indian Med.	\N	\N
27460	.Journal.%	\N	AIDS Inf Exch.	\N	\N
27461	.Journal.%	\N	Eur J Sex Transm Dis.	\N	\N
27462	.Journal.%	\N	Ginecol Clin.	\N	\N
27463	.Journal.%	\N	Aust J Sex Marriage And Fam.	\N	\N
27464	.Journal.%	\N	Eur J Popul.	\N	\N
27465	.Journal.%	\N	Europ Demogr Inf Bull.	\N	\N
27466	.Journal.%	\N	Farm Clin.	\N	\N
27467	.Journal.%	\N	Int J Adolesc Med Health.	\N	\N
27468	.Journal.%	\N	J Gynaecol Endocrinol.	\N	\N
27469	.Journal.%	\N	Trace Elem Med.	\N	\N
27470	.Journal.%	\N	Acta Paedolog.	\N	\N
27471	.Journal.%	\N	Child Adolesc Social Work J.	\N	\N
27472	.Journal.%	\N	J Foetal Med.	\N	\N
27473	.Journal.%	\N	Popul Today.	\N	\N
27474	.Journal.%	\N	Egypt Popul Fam Plann Rev.	\N	\N
27475	.Journal.%	\N	Pediatr Adolesc Gynecol.	\N	\N
27476	.Journal.%	\N	Merrill Palmer Q Behav Dev.	\N	\N
27477	.Journal.%	\N	Zhe Jiang Yi Ke Da Xue Xue Bao.	\N	\N
27478	.Journal.%	\N	Popul Bull ECWA.	\N	\N
27479	.Journal.%	\N	J Obstet Gynaecol East Cent Africa.	\N	\N
27480	.Journal.%	\N	Niger Med Pract.	\N	\N
27481	.Journal.%	\N	Sociol Perspect.	\N	\N
27482	.Journal.%	\N	UN Chron.	\N	\N
27483	.Journal.%	\N	Einstein Q J Biol Med.	\N	\N
27484	.Journal.%	\N	C R Ther Pharmacol Clin.	\N	\N
27485	.Journal.%	\N	NPN Med.	\N	\N
27486	.Journal.%	\N	Int J Crude Drug Res.	\N	\N
27487	.Journal.%	\N	J Indian Assoc Commun Dis.	\N	\N
27488	.Journal.%	\N	Nutr Update.	\N	\N
27489	.Journal.%	\N	Individ Psychol.	\N	\N
27490	.Journal.%	\N	Contracept Technol Update.	\N	\N
27491	.Journal.%	\N	Fam Plann Resume.	\N	\N
27492	.Journal.%	\N	Women Ther.	\N	\N
27493	.Journal.%	\N	J Prim Prev.	\N	\N
27494	.Journal.%	\N	Curr Popul Rep Consum Income.	\N	\N
27495	.Journal.%	\N	J Early Adolesc.	\N	\N
27496	.Journal.%	\N	Res Sociol Health Care.	\N	\N
27497	.Journal.%	\N	Fam Plann Inf Serv.	\N	\N
27498	.Journal.%	\N	Aust J Clin Hypnother.	\N	\N
27499	.Journal.%	\N	Tianjin Yi Yao.	\N	\N
27500	.Journal.%	\N	J Med Leg Droit Med.	\N	\N
27501	.Journal.%	\N	Rom J Gerontol Geriatr.	\N	\N
27502	.Journal.%	\N	Child Youth Serv Rev.	\N	\N
27503	.Journal.%	\N	Clin Invest Ginecol Obstet.	\N	\N
27504	.Journal.%	\N	Indian J Sex Transm Dis.	\N	\N
27505	.Journal.%	\N	Contracept Deliv Syst.	\N	\N
27506	.Journal.%	\N	Health Policy (New York).	\N	\N
27507	.Journal.%	\N	Acta Med Colomb.	\N	\N
27508	.Journal.%	\N	Rev Soc Colomb Endocrinol.	\N	\N
27509	.Journal.%	\N	Bol Psicol.	\N	\N
27510	.Journal.%	\N	Arch Iatr Hetaireon.	\N	\N
27511	.Journal.%	\N	Environ Impact Assess Rev.	\N	\N
27512	.Journal.%	\N	Asian Pac Popul Programme News.	\N	\N
27513	.Journal.%	\N	Res Hum Cap Dev.	\N	\N
27514	.Journal.%	\N	Fertil Contracept.	\N	\N
27515	.Journal.%	\N	Rev Esp Geriatr Gerontol.	\N	\N
27516	.Journal.%	\N	Annu Rev Popul Law.	\N	\N
27517	.Journal.%	\N	Infant Ment Health J.	\N	\N
27518	.Journal.%	\N	N Z J Fam Plann.	\N	\N
27519	.Journal.%	\N	Semin Fam Med.	\N	\N
27520	.Journal.%	\N	Southeast Asian J Surg.	\N	\N
27521	.Journal.%	\N	Contactologia.	\N	\N
27522	.Journal.%	\N	Proc Nutr Soc India.	\N	\N
27523	.Journal.%	\N	J Fam Issues.	\N	\N
27524	.Journal.%	\N	Carnets Enfance.	\N	\N
27525	.Journal.%	\N	Curr Popul Rep Popul Estim Proj.	\N	\N
27526	.Journal.%	\N	Curr Popul Rep Popul Charact.	\N	\N
27527	.Journal.%	\N	S Afr J Psychol.	\N	\N
27528	.Journal.%	\N	Health Educ Bull.	\N	\N
27529	.Journal.%	\N	Parivar Ayojan.	\N	\N
27530	.Journal.%	\N	IUSSP Pap.	\N	\N
27533	.Journal.%	\N	EPI Newsl.	\N	\N
27534	.Journal.%	\N	Afro Tech Pap.	\N	\N
27535	.Journal.%	\N	Gen Inf Programme UNISISTNewsl.	\N	\N
27536	.Journal.%	\N	J Pharmacother.	\N	\N
27537	.Journal.%	\N	Acta Reprod Turc.	\N	\N
27538	.Journal.%	\N	Am J Hyg.	\N	\N
27539	.Journal.%	\N	Soc Networks.	\N	\N
27540	.Journal.%	\N	Asian Pac Popul Programme News.	\N	\N
27542	.Journal.%	\N	Curare.	\N	\N
27543	.Journal.%	\N	Estud Poblac.	\N	\N
27544	.Journal.%	\N	Prax Psychother Psychosom.	\N	\N
27545	.Journal.%	\N	Afr Health.	\N	\N
27546	.Journal.%	\N	Res Community Ment Health.	\N	\N
27547	.Journal.%	\N	J Black Psychol.	\N	\N
27548	.Journal.%	\N	Philipp J Cardiol.	\N	\N
27549	.Journal.%	\N	P S Q.	\N	\N
27550	.Journal.%	\N	Indian J Pharmacol.	\N	\N
27551	.Journal.%	\N	Salubritas.	\N	\N
27552	.Journal.%	\N	Draper Fund Rep.	\N	\N
27553	.Journal.%	\N	Acta Endoscopica.	\N	\N
27555	.Journal.%	\N	J Sex Educ.	\N	\N
27557	.Journal.%	\N	Indian J Pharm Sci.	\N	\N
27558	.Journal.%	\N	Aktuel Ernahrungsmed.	\N	\N
27559	.Journal.%	\N	Infertility.	\N	\N
27560	.Journal.%	\N	Sessualita.	\N	\N
27561	.Journal.%	\N	Soc Work Groups.	\N	\N
27562	.Journal.%	\N	Perinat Care.	\N	\N
27563	.Journal.%	\N	Berkala Ilmu Kedokteran.	\N	\N
27564	.Journal.%	\N	Popul Stud (NY).	\N	\N
27565	.Journal.%	\N	Eval Q.	\N	\N
27566	.Journal.%	\N	Alternative Lifestyles.	\N	\N
27567	.Journal.%	\N	J Soc Serv Res.	\N	\N
27568	.Journal.%	\N	Int J Behav Dev.	\N	\N
27569	.Journal.%	\N	Biol Mem.	\N	\N
27570	.Journal.%	\N	Ann Natl Acad Med Sci.	\N	\N
27571	.Journal.%	\N	Bull High Inst Public Health.	\N	\N
27572	.Journal.%	\N	J Divorce.	\N	\N
27573	.Journal.%	\N	Gynakol Prax.	\N	\N
27574	.Journal.%	\N	Female patient.	\N	\N
27575	.Journal.%	\N	Popul Rep.	\N	\N
27576	.Journal.%	\N	Afya.	\N	\N
27577	.Journal.%	\N	Med Self Care.	\N	\N
27578	.Journal.%	\N	Core J Pediatr.	\N	\N
27579	.Journal.%	\N	Curr Probl Obstet Gynecol.	\N	\N
27580	.Journal.%	\N	Age (Omaha).	\N	\N
27581	.Journal.%	\N	J Psychol Judaism.	\N	\N
27582	.Journal.%	\N	Res Resour Rep.	\N	\N
27583	.Journal.%	\N	Med Gynaecol Sociol.	\N	\N
27584	.Journal.%	\N	J Sex Educ Ther.	\N	\N
27585	.Journal.%	\N	Med Ultrasound.	\N	\N
27586	.Journal.%	\N	Intelligence.	\N	\N
27587	.Journal.%	\N	Cognit Ther Res.	\N	\N
27588	.Journal.%	\N	Revue Geriatr.	\N	\N
27589	.Journal.%	\N	Popul Famille.	\N	\N
27590	.Journal.%	\N	Med Desarrollo.	\N	\N
27591	.Journal.%	\N	Bull Int Pediatr Assoc.	\N	\N
27592	.Journal.%	\N	Fam Plann Today.	\N	\N
27593	.Journal.%	\N	Moyo.	\N	\N
27594	.Journal.%	\N	Mmg.	\N	\N
27595	.Journal.%	\N	Indian J Dermatol Venereol Leprol.	\N	\N
27596	.Journal.%	\N	Drug Res Rep.	\N	\N
27597	.Journal.%	\N	Psychol Women Q.	\N	\N
27598	.Journal.%	\N	Victimology.	\N	\N
27599	.Journal.%	\N	Acta Ther.	\N	\N
27600	.Journal.%	\N	Cmd.	\N	\N
27601	.Journal.%	\N	Compr Immunol.	\N	\N
27602	.Journal.%	\N	Rev Mediterr Sci Med.	\N	\N
27603	.Journal.%	\N	Fol Ophthalmol.	\N	\N
27604	.Journal.%	\N	Interciencia.	\N	\N
27605	.Journal.%	\N	Res Commun Psychol Psychiatr Behav.	\N	\N
27606	.Journal.%	\N	Lactation Rev.	\N	\N
27607	.Journal.%	\N	J Labelled Comp Radiopharm.	\N	\N
27608	.Journal.%	\N	Rev Cuhana Adm Salud.	\N	\N
27609	.Journal.%	\N	Icmr Bull.	\N	\N
27610	.Journal.%	\N	Options Policy Pract.	\N	\N
27612	.Journal.%	\N	Rev Cubana Hig Epidemiol.	\N	\N
27613	.Journal.%	\N	Z Arbeitswiss.	\N	\N
27614	.Journal.%	\N	Initiatives Popul.	\N	\N
27615	.Journal.%	\N	Pan Am Health.	\N	\N
27616	.Journal.%	\N	Gazette.	\N	\N
27617	.Journal.%	\N	J Mol Med.	\N	\N
27618	.Journal.%	\N	Drugs Soc.	\N	\N
27619	.Journal.%	\N	Hum Commun Res.	\N	\N
27620	.Journal.%	\N	World Environ Rep.	\N	\N
27621	.Journal.%	\N	Sos Laaketiet Aikak.	\N	\N
27622	.Journal.%	\N	Cerrahpasa Tip Fak Derg.	\N	\N
27623	.Journal.%	\N	Asian Med J.	\N	\N
27624	.Journal.%	\N	Curr Prescr.	\N	\N
27625	.Journal.%	\N	Fam Ther.	\N	\N
27626	.Journal.%	\N	Annu Rev Sociol.	\N	\N
27627	.Journal.%	\N	J Marriage Fam Couns.	\N	\N
27628	.Journal.%	\N	Sex Roles.	\N	\N
27629	.Journal.%	\N	Birth Fam J.	\N	\N
27630	.Journal.%	\N	Aktuelle Derm.	\N	\N
27632	.Journal.%	\N	PRB Rep.	\N	\N
