bmkegId	viewType	locked	vpdmfLabel	namespace	thumbnail
51053	.Resource.%.Publication.%.Article.%	\N	"Wicklein, Varjú (1999), `Visual system of the European hummingbird hawkmoth Macroglossum stellatarum (Sphingidae, Lepidoptera): motion-sensitive interneurons of the lobula plate.` J Comp Neurol 408:272-82"	\N	\N
51054	.Scientist.%	\N	M Wicklein	\N	\N
51055	.Scientist.%	\N	D Varjú	\N	\N
51056	.Resource.%.Publication.%.Article.%	\N	"Berson, Isayama, Pu (1999), `The Eta ganglion cell type of cat retina.` J Comp Neurol 408:204-19"	\N	\N
51057	.Resource.%.Publication.%.Article.%	\N	"Maler, Hincke (1999), `Distribution of calcium/calmodulin-dependent kinase 2 in the brain of Apteronotus leptorhynchus.` J Comp Neurol 408:177-203"	\N	\N
51058	.Resource.%.Publication.%.Article.%	\N	"Maler (1999), `Distribution of adenylate cyclase in the brain of Apteronotus leptorhynchus as revealed by forskolin binding.` J Comp Neurol 408:170-6"	\N	\N
51059	.Resource.%.Publication.%.Article.%	\N	"Maler (1999), `Distribution of protein kinase C in the brain of Apteronotus leptorhynchus as revealed by phorbol ester binding.` J Comp Neurol 408:161-9"	\N	\N
51060	.Resource.%.Publication.%.Article.%	\N	"Kawano, Fukuda, Kubo, Horie, Uyemura, Takeuchi, Osumi, Eto, Kawamura (1999), `Pax-6 is required for thalamocortical pathway formation in fetal rats.` J Comp Neurol 408:147-60"	\N	\N
51061	.Scientist.%	\N	K Kubo	\N	\N
51062	.Scientist.%	\N	M Horie	\N	\N
51063	.Scientist.%	\N	K Uyemura	\N	\N
51064	.Scientist.%	\N	K Takeuchi	\N	\N
51065	.Scientist.%	\N	N Osumi	\N	\N
51066	.Scientist.%	\N	K Eto	\N	\N
51067	.Resource.%.Publication.%.Article.%	\N	"Prats-Galino, Puigdellívol-Sánchez, Ruano-Gil, Molander (1999), `Representations of hindlimb digits in rat dorsal root ganglia.` J Comp Neurol 408:137-45"	\N	\N
51068	.Scientist.%	\N	A Prats-Galino	\N	\N
51069	.Scientist.%	\N	A Puigdellívol-Sánchez	\N	\N
51070	.Scientist.%	\N	D Ruano-Gil	\N	\N
51071	.Resource.%.Publication.%.Article.%	\N	"Nagai, Koyama, Hoff, Hillyard (1999), `Desert toads discriminate salt taste with chemosensory function of the ventral skin.` J Comp Neurol 408:125-36"	\N	\N
51072	.Scientist.%	\N	KS Hoff	\N	\N
51073	.Scientist.%	\N	SD Hillyard	\N	\N
51074	.Resource.%.Publication.%.Article.%	\N	"Shimohigashi, Tominaga (1999), `Synaptic organization in the lamina of the superposition eye of a skipper butterfly, Parnara guttata.` J Comp Neurol 408:107-24"	\N	\N
51075	.Scientist.%	\N	M Shimohigashi	\N	\N
51076	.Scientist.%	\N	Y Tominaga	\N	\N
51077	.Resource.%.Publication.%.Article.%	\N	"Brown, Masland (1999), `Costratification of a population of bipolar cells with the direction-selective circuitry of the rabbit retina.` J Comp Neurol 408:97-106"	\N	\N
51078	.Scientist.%	\N	SP Brown	\N	\N
51079	.Resource.%.Publication.%.Article.%	\N	"Duffield, McNulty, Ebling (1999), `Anatomical and functional characterisation of a dopaminergic system in the suprachiasmatic nucleus of the neonatal Siberian hamster.` J Comp Neurol 408:73-96"	\N	\N
51080	.Scientist.%	\N	GE Duffield	\N	\N
51081	.Scientist.%	\N	S McNulty	\N	\N
51082	.Scientist.%	\N	FJ Ebling	\N	\N
51083	.Resource.%.Publication.%.Article.%	\N	"Quaglino, Giustetto, Panzanelli, Cantino, Fasolo, Sassoè-Pognetto (1999), `Immunocytochemical localization of glutamate and gamma-aminobutyric acid in the accessory olfactory bulb of the rat.` J Comp Neurol 408:61-72"	\N	\N
51084	.Scientist.%	\N	E Quaglino	\N	\N
51085	.Scientist.%	\N	P Panzanelli	\N	\N
51086	.Resource.%.Publication.%.Article.%	\N	"Jurkevich, Barth, Kuenzel, Köhler, Grossmann (1999), `Development of sexually dimorphic vasotocinergic system in the bed nucleus of stria terminalis in chickens.` J Comp Neurol 408:46-60"	\N	\N
51087	.Scientist.%	\N	A Jurkevich	\N	\N
51088	.Scientist.%	\N	SW Barth	\N	\N
51089	.Scientist.%	\N	A Köhler	\N	\N
51090	.Resource.%.Publication.%.Article.%	\N	"Canteras, Goto (1999), `Connections of the precommissural nucleus.` J Comp Neurol 408:23-45"	\N	\N
51091	.Scientist.%	\N	M Goto	\N	\N
51092	.Resource.%.Publication.%.Article.%	\N	"Melchitzky, Sesack, Lewis (1999), `Parvalbumin-immunoreactive axon terminals in macaque monkey and human prefrontal cortex: laminar, regional, and target specificity of type I and type II synapses.` J Comp Neurol 408:11-22"	\N	\N
51093	.Resource.%.Publication.%.Article.%	\N	"Sang, Ciampoli, Greferath, Sommer, Young (1999), `Innervation of the esophagus in mice that lack MASH1.` J Comp Neurol 408:1-10"	\N	\N
51094	.Scientist.%	\N	Q Sang	\N	\N
51095	.Scientist.%	\N	D Ciampoli	\N	\N
51096	.Scientist.%	\N	L Sommer	\N	\N
51097	.Resource.%.Publication.%.Article.%	\N	"Card, Enquist, Moore (1999), `Neuroinvasiveness of pseudorabies virus injected intracerebrally is dependent on viral concentration and terminal field density.` J Comp Neurol 407:438-52"	\N	\N
51098	.Scientist.%	\N	LW Enquist	\N	\N
51099	.Resource.%.Publication.%.Article.%	\N	"Cai, Pourcho (1999), `Localization of metabotropic glutamate receptors mGluR1alpha and mGluR2/3 in the cat retina.` J Comp Neurol 407:427-37"	\N	\N
51100	.Scientist.%	\N	W Cai	\N	\N
51101	.Resource.%.Publication.%.Article.%	\N	"Veelaert, Oonk, Vanden Eynde, Torfs, Meloen, Schoofs, Parmentier, De Loof, Vanden Broeck (1999), `Immunolocalization of a tachykinin-receptor-like protein in the central nervous system of Locusta migratoria migratorioides and neobellieria bullata.` J Comp Neurol 407:415-26"	\N	\N
51102	.Scientist.%	\N	D Veelaert	\N	\N
51103	.Scientist.%	\N	HB Oonk	\N	\N
51104	.Scientist.%	\N	G Vanden Eynde	\N	\N
51105	.Scientist.%	\N	H Torfs	\N	\N
51106	.Scientist.%	\N	RH Meloen	\N	\N
51107	.Scientist.%	\N	L Schoofs	\N	\N
51108	.Scientist.%	\N	M Parmentier	\N	\N
51109	.Scientist.%	\N	J Vanden Broeck	\N	\N
51110	.Resource.%.Publication.%.Article.%	\N	"Johansson, Bruun, Ehinger (1999), `Gap junction protein connexin43 is heterogeneously expressed among glial cells in the adult rabbit retina.` J Comp Neurol 407:395-403"	\N	\N
51111	.Scientist.%	\N	K Johansson	\N	\N
51112	.Scientist.%	\N	A Bruun	\N	\N
51113	.Resource.%.Publication.%.Article.%	\N	"Morgan, Ohara, Scott (1999), `Vasoactive intestinal polypeptide in sacral primary sensory pathways in the cat.` J Comp Neurol 407:381-94"	\N	\N
51114	.Resource.%.Publication.%.Article.%	\N	"Schreihofer, Stornetta, Guyenet (1999), `Evidence for glycinergic respiratory neurons: Bötzinger neurons express mRNA for glycinergic transporter 2.` J Comp Neurol 407:583-97"	\N	\N
51115	.Resource.%.Publication.%.Article.%	\N	"Vertes, Fortin, Crane (1999), `Projections of the median raphe nucleus in the rat.` J Comp Neurol 407:555-82"	\N	\N
51116	.Scientist.%	\N	WJ Fortin	\N	\N
51117	.Resource.%.Publication.%.Article.%	\N	"Zagrebelsky, Rossi (1999), `Postnatal development and adult organisation of the olivocerebellar projection map in the hypogranular cerebellum of the rat.` J Comp Neurol 407:527-42"	\N	\N
51118	.Resource.%.Publication.%.Article.%	\N	"Smith, Kieval, Couceyro, Kuhar (1999), `CART peptide-immunoreactive neurones in the nucleus accumbens in monkeys: ultrastructural analysis, colocalization studies, and synaptic interactions with dopaminergic afferents.` J Comp Neurol 407:491-511"	\N	\N
51119	.Scientist.%	\N	J Kieval	\N	\N
51120	.Resource.%.Publication.%.Article.%	\N	"Huntley, Benson (1999), `Neural (N)-cadherin at developing thalamocortical synapses provides an adhesion mechanism for the formation of somatopically organized connections.` J Comp Neurol 407:453-71"	\N	\N
51121	.Scientist.%	\N	DL Benson	\N	\N
51122	.Resource.%.Publication.%.Article.%	\N	"Consoulas, Johnston, Pflüger, Levine (1999), `Peripheral distribution of presynaptic sites of abdominal motor and modulatory neurons in Manduca sexta larvae.` J Comp Neurol 410:4-19"	\N	\N
51123	.Scientist.%	\N	RM Johnston	\N	\N
51124	.Resource.%.Publication.%.Article.%	\N	"Bullaro, Prete (1999), `Thoracic and prothoracic leg neuromuscular system of the praying mantid, Sphodromantis lineola (Burmeister).` J Comp Neurol 409:325-38"	\N	\N
51125	.Scientist.%	\N	M Bullaro	\N	\N
51126	.Scientist.%	\N	FR Prete	\N	\N
51127	.Resource.%.Publication.%.Article.%	\N	"Mazurais, Brierley, Anglade, Drew, Randall, Bromage, Michel, Kah, Williams (1999), `Central melatonin receptors in the rainbow trout: comparative distribution of ligand binding and gene expression.` J Comp Neurol 409:313-24"	\N	\N
51128	.Scientist.%	\N	D Mazurais	\N	\N
51129	.Scientist.%	\N	I Brierley	\N	\N
51130	.Scientist.%	\N	J Drew	\N	\N
51131	.Scientist.%	\N	C Randall	\N	\N
51132	.Scientist.%	\N	N Bromage	\N	\N
51133	.Scientist.%	\N	D Michel	\N	\N
51134	.Scientist.%	\N	LM Williams	\N	\N
51135	.Resource.%.Publication.%.Article.%	\N	"Meyer, Kageyama (1999), `Large-scale synaptic errors during map formation by regeneration optic axons in the goldfish.` J Comp Neurol 409:299-312"	\N	\N
51136	.Resource.%.Publication.%.Article.%	\N	"Phelps, Alijani, Tran (1999), `Ventrally located commissural neurons express the GABAergic phenotype in developing rat spinal cord.` J Comp Neurol 409:285-98"	\N	\N
51137	.Scientist.%	\N	A Alijani	\N	\N
51138	.Scientist.%	\N	TS Tran	\N	\N
51139	.Resource.%.Publication.%.Article.%	\N	"Pisu, Conforti, Fenoglio, Necchi, Scherini, Bernocchi (1999), `Nitric oxide-containing neurons in the nervous ganglia of Helix aspersa during rest and activity: immunocytochemical and enzyme histochemical detection.` J Comp Neurol 409:274-84"	\N	\N
51140	.Scientist.%	\N	MB Pisu	\N	\N
51141	.Scientist.%	\N	E Conforti	\N	\N
51142	.Scientist.%	\N	C Fenoglio	\N	\N
51143	.Scientist.%	\N	D Necchi	\N	\N
51144	.Scientist.%	\N	E Scherini	\N	\N
51145	.Scientist.%	\N	G Bernocchi	\N	\N
51146	.Resource.%.Publication.%.Article.%	\N	"Gao, Newman, Wormington, Pallas (1999), `Development of inhibitory circuitry in visual and auditory cortex of postnatal ferrets: immunocytochemical localization of GABAergic neurons.` J Comp Neurol 409:261-73"	\N	\N
51147	.Scientist.%	\N	WJ Gao	\N	\N
51148	.Scientist.%	\N	DE Newman	\N	\N
51149	.Scientist.%	\N	AB Wormington	\N	\N
51150	.Resource.%.Publication.%.Article.%	\N	"Yin, Sensi, Carriedo, Weiss (1999), `Dendritic localization of Ca(2+)-permeable AMPA/kainate channels in hippocampal pyramidal neurons.` J Comp Neurol 409:250-60"	\N	\N
51151	.Scientist.%	\N	HZ Yin	\N	\N
51152	.Scientist.%	\N	SL Sensi	\N	\N
51153	.Scientist.%	\N	SG Carriedo	\N	\N
51154	.Resource.%.Publication.%.Article.%	\N	"Turman, Ajdari, Chandler (1999), `NMDA receptor NR1 and NR2A/B subunit expression in trigeminal neurons during early postnatal development.` J Comp Neurol 409:237-49"	\N	\N
51155	.Scientist.%	\N	JE Turman	\N	\N
51156	.Scientist.%	\N	J Ajdari	\N	\N
51157	.Scientist.%	\N	SH Chandler	\N	\N
51158	.Resource.%.Publication.%.Article.%	\N	"Soma, Hartman, Wingfield, Brenowitz (1999), `Seasonal changes in androgen receptor immunoreactivity in the song nucleus HVc of a wild bird.` J Comp Neurol 409:224-36"	\N	\N
51159	.Scientist.%	\N	KK Soma	\N	\N
51160	.Scientist.%	\N	VN Hartman	\N	\N
51161	.Resource.%.Publication.%.Article.%	\N	"Schofield, Cant (1999), `Descending auditory pathways: projections from the inferior colliculus contact superior olivary cells that project bilaterally to the cochlear nuclei.` J Comp Neurol 409:210-23"	\N	\N
51162	.Resource.%.Publication.%.Article.%	\N	"Hatton, von Bartheld (1999), `Analysis of cell death in the trochlear nucleus of the chick embryo: calibration of the optical disector counting method reveals systematic bias.` J Comp Neurol 409:169-86"	\N	\N
51163	.Scientist.%	\N	WJ Hatton	\N	\N
51164	.Resource.%.Publication.%.Article.%	\N	"Homberg, Vitzthum, Müller, Binkle (1999), `Immunocytochemistry of GABA in the central complex of the locust Schistocerca gregaria: identification of immunoreactive neurons and colocalization with neuropeptides.` J Comp Neurol 409:495-507"	\N	\N
51165	.Scientist.%	\N	U Binkle	\N	\N
51166	.Resource.%.Publication.%.Article.%	\N	"Conti, Zuccarello, Barbaresi, Minelli, Brecha, Melone (1999), `Neuronal, glial, and epithelial localization of gamma-aminobutyric acid transporter 2, a high-affinity gamma-aminobutyric acid plasma membrane transporter, in the cerebral cortex and neighboring structures.` J Comp Neurol 409:482-94"	\N	\N
51167	.Scientist.%	\N	LV Zuccarello	\N	\N
51168	.Resource.%.Publication.%.Article.%	\N	"O'Donnell, Ahmad, Wahlestedt, Walker (1999), `Expression of the novel galanin receptor subtype GALR2 in the adult rat CNS: distinct distribution from GALR1.` J Comp Neurol 409:469-81"	\N	\N
51169	.Scientist.%	\N	D O'Donnell	\N	\N
51170	.Scientist.%	\N	S Ahmad	\N	\N
51171	.Scientist.%	\N	C Wahlestedt	\N	\N
51172	.Scientist.%	\N	P Walker	\N	\N
51173	.Resource.%.Publication.%.Article.%	\N	"Gray, Gutierrez, Cusick (1999), `Neurochemical organization of inferior pulvinar complex in squirrel monkeys and macaques revealed by acetylcholinesterase histochemistry, calbindin and Cat-301 immunostaining, and Wisteria floribunda agglutinin binding.` J Comp Neurol 409:452-68"	\N	\N
51174	.Scientist.%	\N	D Gray	\N	\N
51175	.Resource.%.Publication.%.Article.%	\N	"Kritzer, Kohama (1999), `Ovarian hormones differentially influence immunoreactivity for dopamine beta- hydroxylase, choline acetyltransferase, and serotonin in the dorsolateral prefrontal cortex of adult rhesus monkeys.` J Comp Neurol 409:438-51"	\N	\N
51176	.Resource.%.Publication.%.Article.%	\N	"Spicer, Thomopoulos, Schulte (1999), `Novel membranous structures in apical and basal compartments of inner hair cells.` J Comp Neurol 409:424-37"	\N	\N
51177	.Scientist.%	\N	GN Thomopoulos	\N	\N
51178	.Resource.%.Publication.%.Article.%	\N	"Ambalavanar, Tanaka, Damirjian, Ludlow (1999), `Laryngeal afferent stimulation enhances Fos immunoreactivity in periaqueductal gray in the cat.` J Comp Neurol 409:411-23"	\N	\N
51179	.Resource.%.Publication.%.Article.%	\N	"Hedreen (1999), `Tyrosine hydroxylase-immunoreactive elements in the human globus pallidus and subthalamic nucleus.` J Comp Neurol 409:400-10"	\N	\N
51180	.Resource.%.Publication.%.Article.%	\N	"Hickmott, Merzenich (1999), `Dendritic bias of neurons in rat somatosensory cortex associated with a functional boundary.` J Comp Neurol 409:385-99"	\N	\N
51181	.Scientist.%	\N	PW Hickmott	\N	\N
51182	.Resource.%.Publication.%.Article.%	\N	"Ilinsky, Ambardekar, Kultas-Ilinsky (1999), `Organization of projections from the anterior pole of the nucleus reticularis thalami (NRT) to subdivisions of the motor thalamus: light and electron microscopic studies in the rhesus monkey.` J Comp Neurol 409:369-84"	\N	\N
51183	.Scientist.%	\N	AV Ambardekar	\N	\N
51184	.Resource.%.Publication.%.Article.%	\N	"Manzo, Nicolas, Hernandez, Cruz, Carrillo, Pacheco (1999), `Spinal organization and steroid sensitivity of motoneurons innervating the pubococcygeus muscle in the male rat.` J Comp Neurol 409:358-68"	\N	\N
51185	.Scientist.%	\N	J Manzo	\N	\N
51186	.Scientist.%	\N	L Nicolas	\N	\N
51187	.Scientist.%	\N	ME Hernandez	\N	\N
51188	.Scientist.%	\N	MR Cruz	\N	\N
51189	.Scientist.%	\N	P Carrillo	\N	\N
51190	.Scientist.%	\N	P Pacheco	\N	\N
51191	.Resource.%.Publication.%.Article.%	\N	"de Bilbao, Guarin, Nef, Vallet, Giannakopoulos, Dubois-Dauphin (1999), `Postnatal distribution of cpp32/caspase 3 mRNA in the mouse central nervous system: an in situ hybridization study.` J Comp Neurol 409:339-57"	\N	\N
51192	.Scientist.%	\N	E Guarin	\N	\N
51193	.Scientist.%	\N	P Nef	\N	\N
51194	.Scientist.%	\N	P Giannakopoulos	\N	\N
51195	.Resource.%.Publication.%.Article.%	\N	"Korada, Schwartz (1999), `Development of GABA, glycine, and their receptors in the auditory brainstem of gerbil: a light and electron microscopic study.` J Comp Neurol 409:664-81"	\N	\N
51196	.Scientist.%	\N	S Korada	\N	\N
51197	.Resource.%.Publication.%.Article.%	\N	"Li, Strausfeld (1999), `Multimodal efferent and recurrent neurons in the medial lobes of cockroach mushroom bodies.` J Comp Neurol 409:647-63"	\N	\N
51198	.Resource.%.Publication.%.Article.%	\N	"Strausfeld, Li (1999), `Representation of the calyces in the medial and vertical lobes of cockroach mushroom bodies.` J Comp Neurol 409:626-46"	\N	\N
51199	.Resource.%.Publication.%.Article.%	\N	"Strausfeld, Li (1999), `Organization of olfactory and multimodal afferent neurons supplying the calyx and pedunculus of the cockroach mushroom bodies.` J Comp Neurol 409:603-25"	\N	\N
51200	.Resource.%.Publication.%.Article.%	\N	"Chen, Ekman, Heathcote (1999), `Reduction in cell size during development of the spinal cord.` J Comp Neurol 409:592-602"	\N	\N
51201	.Scientist.%	\N	JM Ekman	\N	\N
51202	.Resource.%.Publication.%.Article.%	\N	"Boyd, Casagrande (1999), `Relationships between cytochrome oxidase (CO) blobs in primate primary visual cortex (V1) and the distribution of neurons projecting to the middle temporal area (MT).` J Comp Neurol 409:573-91"	\N	\N
51203	.Resource.%.Publication.%.Article.%	\N	"Herndon, Tigges, Anderson, Klumpp, McClure (1999), `Brain weight throughout the life span of the chimpanzee.` J Comp Neurol 409:567-72"	\N	\N
51204	.Scientist.%	\N	JG Herndon	\N	\N
51205	.Scientist.%	\N	DC Anderson	\N	\N
51206	.Scientist.%	\N	SA Klumpp	\N	\N
51207	.Scientist.%	\N	HM McClure	\N	\N
51208	.Resource.%.Publication.%.Article.%	\N	"Johnson, Woo, Hingco, Pham, Leon (1999), `Multidimensional chemotopic responses to n-aliphatic acid odorants in the rat olfactory bulb.` J Comp Neurol 409:529-48"	\N	\N
51209	.Scientist.%	\N	EE Hingco	\N	\N
51210	.Scientist.%	\N	KL Pham	\N	\N
51211	.Resource.%.Publication.%.Article.%	\N	"Buisseret-Delmas, Compoint, Delfini, Buisseret (1999), `Organisation of reciprocal connections between trigeminal and vestibular nuclei in the rat.` J Comp Neurol 409:153-68"	\N	\N
51212	.Scientist.%	\N	C Delfini	\N	\N
51213	.Resource.%.Publication.%.Article.%	\N	"Rouiller, Tanne, Moret, Boussaoud (1999), `Origin of thalamic inputs to the primary, premotor, and supplementary motor cortical areas and to area 46 in macaque monkeys: a multiple retrograde tracing study.` J Comp Neurol 409:131-52"	\N	\N
51214	.Resource.%.Publication.%.Article.%	\N	"Smith, Som, Boughter, St John, Yu, Christy (1999), `Cellular expression of alpha-gustducin and the A blood group antigen in rat fungiform taste buds cross-reinnervated by the IXth nerve.` J Comp Neurol 409:118-30"	\N	\N
51215	.Scientist.%	\N	J Som	\N	\N
51216	.Scientist.%	\N	JD Boughter	\N	\N
51217	.Scientist.%	\N	SJ St John	\N	\N
51218	.Scientist.%	\N	RC Christy	\N	\N
51219	.Resource.%.Publication.%.Article.%	\N	"Panzica, Plumari, García-Ojeda, Deviche (1999), `Central vasotocin-immunoreactive system in a male passerine bird (Junco hyemalis).` J Comp Neurol 409:105-17"	\N	\N
51220	.Scientist.%	\N	L Plumari	\N	\N
51221	.Resource.%.Publication.%.Article.%	\N	"Kirchgessner, Liu (1999), `Differential localization of Ca2+ channel alpha1 subunits in the enteric nervous system: presence of alpha1B channel-like immunoreactivity in intrinsic primary afferent neurons.` J Comp Neurol 409:85-104"	\N	\N
